ItemId,name,description,plaintext,BaseCost,purchasable,TotalCost,SellPrice,tags,Map11,Map12,Map22,depth,MaxStack,consumed,inStore,requiredChampion,requiredAlly,imageFile,spriteFile,spriteGroup,spriteX,spriteY,spriteW,spriteH
3068,Sunfire Cape,"<stats>+425 Health<br>+60 Armor  </stats><br><br><unique>UNIQUE Passive - Immolate:</unique> Burns nearby enemies for <scaleLevel>[26 to 43]</scaleLevel> magic damage per second. Once every 12 seconds, your next immobilizing spell deals <scaleLevel>[26 to 43]</scaleLevel> <scaleHealth>(+4% Your Bonus HP)</scaleHealth> bonus magic damage and releases a fire nova that also deals that bonus damage around you. Immolate's damage is increased by 50% to minions and monsters.",Constantly deals damage to nearby enemies,650,1,2750,1925,Health,1,1,0,3,\N,\N,\N,\N,\N,3068.png,item0.png,item,144,432,48,48
3070,Tear of the Goddess,<stats><mana>+250 Mana</mana></stats><br><br><mana><unique>UNIQUE Passive - Awe:</unique> Refunds 10% of Mana spent.<br><unique>UNIQUE Passive - Mana Charge:</unique> Grants 4 maximum Mana on Mana expenditure (up to 3 times per 12 seconds).<br><br>Caps at +750 Mana.</mana><br><br><groupLimit>Limited to 1 Tear item.</groupLimit>,Increases maximum Mana as Mana is spent,375,1,850,595,Mana,1,1,0,2,\N,\N,\N,\N,\N,3070.png,item0.png,item,192,432,48,48
3070,Tear of the Goddess,<stats><mana>+250 Mana</mana></stats><br><br><mana><unique>UNIQUE Passive - Awe:</unique> Refunds 10% of Mana spent.<br><unique>UNIQUE Passive - Mana Charge:</unique> Grants 4 maximum Mana on Mana expenditure (up to 3 times per 12 seconds).<br><br>Caps at +750 Mana.</mana><br><br><groupLimit>Limited to 1 Tear item.</groupLimit>,Increases maximum Mana as Mana is spent,375,1,850,595,ManaRegen,1,1,0,2,\N,\N,\N,\N,\N,3070.png,item0.png,item,192,432,48,48
3071,Black Cleaver,"<stats>+400 Health<br>+40 Attack Damage<br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Dealing physical damage to an enemy champion Cleaves them, reducing their Armor by 4% for 6 seconds (stacks up to 6 times, up to 24%).<br><unique>UNIQUE Passive - Rage:</unique> Dealing physical damage grants 20 movement speed for 2 seconds. Assists on Cleaved enemy champions or kills on any unit grant 60 movement speed for 2 seconds instead. This Movement Speed is halved for ranged champions.",Dealing physical damage to enemy champions reduces their Armor,950,1,3000,2100,ArmorPenetration,1,1,0,3,\N,\N,\N,\N,\N,3071.png,item0.png,item,240,432,48,48
3071,Black Cleaver,"<stats>+400 Health<br>+40 Attack Damage<br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Dealing physical damage to an enemy champion Cleaves them, reducing their Armor by 4% for 6 seconds (stacks up to 6 times, up to 24%).<br><unique>UNIQUE Passive - Rage:</unique> Dealing physical damage grants 20 movement speed for 2 seconds. Assists on Cleaved enemy champions or kills on any unit grant 60 movement speed for 2 seconds instead. This Movement Speed is halved for ranged champions.",Dealing physical damage to enemy champions reduces their Armor,950,1,3000,2100,CooldownReduction,1,1,0,3,\N,\N,\N,\N,\N,3071.png,item0.png,item,240,432,48,48
3071,Black Cleaver,"<stats>+400 Health<br>+40 Attack Damage<br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Dealing physical damage to an enemy champion Cleaves them, reducing their Armor by 4% for 6 seconds (stacks up to 6 times, up to 24%).<br><unique>UNIQUE Passive - Rage:</unique> Dealing physical damage grants 20 movement speed for 2 seconds. Assists on Cleaved enemy champions or kills on any unit grant 60 movement speed for 2 seconds instead. This Movement Speed is halved for ranged champions.",Dealing physical damage to enemy champions reduces their Armor,950,1,3000,2100,Damage,1,1,0,3,\N,\N,\N,\N,\N,3071.png,item0.png,item,240,432,48,48
3071,Black Cleaver,"<stats>+400 Health<br>+40 Attack Damage<br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Dealing physical damage to an enemy champion Cleaves them, reducing their Armor by 4% for 6 seconds (stacks up to 6 times, up to 24%).<br><unique>UNIQUE Passive - Rage:</unique> Dealing physical damage grants 20 movement speed for 2 seconds. Assists on Cleaved enemy champions or kills on any unit grant 60 movement speed for 2 seconds instead. This Movement Speed is halved for ranged champions.",Dealing physical damage to enemy champions reduces their Armor,950,1,3000,2100,Health,1,1,0,3,\N,\N,\N,\N,\N,3071.png,item0.png,item,240,432,48,48
3071,Black Cleaver,"<stats>+400 Health<br>+40 Attack Damage<br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Dealing physical damage to an enemy champion Cleaves them, reducing their Armor by 4% for 6 seconds (stacks up to 6 times, up to 24%).<br><unique>UNIQUE Passive - Rage:</unique> Dealing physical damage grants 20 movement speed for 2 seconds. Assists on Cleaved enemy champions or kills on any unit grant 60 movement speed for 2 seconds instead. This Movement Speed is halved for ranged champions.",Dealing physical damage to enemy champions reduces their Armor,950,1,3000,2100,NonbootsMovement,1,1,0,3,\N,\N,\N,\N,\N,3071.png,item0.png,item,240,432,48,48
3071,Black Cleaver,"<stats>+400 Health<br>+40 Attack Damage<br>+20% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Dealing physical damage to an enemy champion Cleaves them, reducing their Armor by 4% for 6 seconds (stacks up to 6 times, up to 24%).<br><unique>UNIQUE Passive - Rage:</unique> Dealing physical damage grants 20 movement speed for 2 seconds. Assists on Cleaved enemy champions or kills on any unit grant 60 movement speed for 2 seconds instead. This Movement Speed is halved for ranged champions.",Dealing physical damage to enemy champions reduces their Armor,950,1,3000,2100,OnHit,1,1,0,3,\N,\N,\N,\N,\N,3071.png,item0.png,item,240,432,48,48
3072,Bloodthirster,"<stats>+80 Attack Damage</stats><br><br><unique>UNIQUE Passive:</unique> +20% Life Steal<br><unique>UNIQUE Passive:</unique> Your basic attacks can now overheal you. Excess life is stored as a shield that can block 50-350 damage, based on champion level.<br><br>This shield decays slowly if you haven't dealt or taken damage in the last 25 seconds.","Grants Attack Damage, Life Steal and Life Steal now overheals",950,1,3500,2450,Damage,1,1,0,3,\N,\N,\N,\N,\N,3072.png,item0.png,item,288,432,48,48
3072,Bloodthirster,"<stats>+80 Attack Damage</stats><br><br><unique>UNIQUE Passive:</unique> +20% Life Steal<br><unique>UNIQUE Passive:</unique> Your basic attacks can now overheal you. Excess life is stored as a shield that can block 50-350 damage, based on champion level.<br><br>This shield decays slowly if you haven't dealt or taken damage in the last 25 seconds.","Grants Attack Damage, Life Steal and Life Steal now overheals",950,1,3500,2450,LifeSteal,1,1,0,3,\N,\N,\N,\N,\N,3072.png,item0.png,item,288,432,48,48
3073,Tear of the Goddess (Quick Charge),<stats><mana>+250 Mana</mana></stats><br><br><mana><unique>UNIQUE Passive - Awe:</unique> Refunds 10% of Mana spent.<br><unique>UNIQUE Passive - Mana Charge:</unique> Grants 6 maximum Mana on Mana expenditure (up to 3 times per 12 seconds).<br><br>Caps at +750 Mana.</mana>,Increases maximum Mana as Mana is spent,375,1,850,595,Mana,1,1,0,2,\N,\N,\N,\N,\N,3073.png,item0.png,item,336,432,48,48
3073,Tear of the Goddess (Quick Charge),<stats><mana>+250 Mana</mana></stats><br><br><mana><unique>UNIQUE Passive - Awe:</unique> Refunds 10% of Mana spent.<br><unique>UNIQUE Passive - Mana Charge:</unique> Grants 6 maximum Mana on Mana expenditure (up to 3 times per 12 seconds).<br><br>Caps at +750 Mana.</mana>,Increases maximum Mana as Mana is spent,375,1,850,595,ManaRegen,1,1,0,2,\N,\N,\N,\N,\N,3073.png,item0.png,item,336,432,48,48
3074,Ravenous Hydra,<stats>+80 Attack Damage<br>+100% Base Health Regen <br>+18% Life Steal</stats><br><br><passive>Passive:</passive> 50% of total Life Steal applies to damage dealt by this item.<br><unique>UNIQUE Passive - Cleave:</unique> Basic attacks deal 20% to 60% of total Attack Damage as bonus physical damage to enemies near the target on hit (enemies closest to the center take the most damage).<br><active>UNIQUE Active - Crescent:</active> Deals 60% to 100% of total Attack Damage as physical damage to nearby enemy units (enemies closest to the center take the most damage) (10 second cooldown).,"Melee attacks hit nearby enemies, dealing damage and restoring Health",400,1,3500,2450,Active,1,1,0,3,\N,\N,\N,\N,\N,3074.png,item0.png,item,384,432,48,48
3074,Ravenous Hydra,<stats>+80 Attack Damage<br>+100% Base Health Regen <br>+18% Life Steal</stats><br><br><passive>Passive:</passive> 50% of total Life Steal applies to damage dealt by this item.<br><unique>UNIQUE Passive - Cleave:</unique> Basic attacks deal 20% to 60% of total Attack Damage as bonus physical damage to enemies near the target on hit (enemies closest to the center take the most damage).<br><active>UNIQUE Active - Crescent:</active> Deals 60% to 100% of total Attack Damage as physical damage to nearby enemy units (enemies closest to the center take the most damage) (10 second cooldown).,"Melee attacks hit nearby enemies, dealing damage and restoring Health",400,1,3500,2450,Damage,1,1,0,3,\N,\N,\N,\N,\N,3074.png,item0.png,item,384,432,48,48
3074,Ravenous Hydra,<stats>+80 Attack Damage<br>+100% Base Health Regen <br>+18% Life Steal</stats><br><br><passive>Passive:</passive> 50% of total Life Steal applies to damage dealt by this item.<br><unique>UNIQUE Passive - Cleave:</unique> Basic attacks deal 20% to 60% of total Attack Damage as bonus physical damage to enemies near the target on hit (enemies closest to the center take the most damage).<br><active>UNIQUE Active - Crescent:</active> Deals 60% to 100% of total Attack Damage as physical damage to nearby enemy units (enemies closest to the center take the most damage) (10 second cooldown).,"Melee attacks hit nearby enemies, dealing damage and restoring Health",400,1,3500,2450,HealthRegen,1,1,0,3,\N,\N,\N,\N,\N,3074.png,item0.png,item,384,432,48,48
3074,Ravenous Hydra,<stats>+80 Attack Damage<br>+100% Base Health Regen <br>+18% Life Steal</stats><br><br><passive>Passive:</passive> 50% of total Life Steal applies to damage dealt by this item.<br><unique>UNIQUE Passive - Cleave:</unique> Basic attacks deal 20% to 60% of total Attack Damage as bonus physical damage to enemies near the target on hit (enemies closest to the center take the most damage).<br><active>UNIQUE Active - Crescent:</active> Deals 60% to 100% of total Attack Damage as physical damage to nearby enemy units (enemies closest to the center take the most damage) (10 second cooldown).,"Melee attacks hit nearby enemies, dealing damage and restoring Health",400,1,3500,2450,LifeSteal,1,1,0,3,\N,\N,\N,\N,\N,3074.png,item0.png,item,384,432,48,48
3074,Ravenous Hydra,<stats>+80 Attack Damage<br>+100% Base Health Regen <br>+18% Life Steal</stats><br><br><passive>Passive:</passive> 50% of total Life Steal applies to damage dealt by this item.<br><unique>UNIQUE Passive - Cleave:</unique> Basic attacks deal 20% to 60% of total Attack Damage as bonus physical damage to enemies near the target on hit (enemies closest to the center take the most damage).<br><active>UNIQUE Active - Crescent:</active> Deals 60% to 100% of total Attack Damage as physical damage to nearby enemy units (enemies closest to the center take the most damage) (10 second cooldown).,"Melee attacks hit nearby enemies, dealing damage and restoring Health",400,1,3500,2450,OnHit,1,1,0,3,\N,\N,\N,\N,\N,3074.png,item0.png,item,384,432,48,48
3075,Thornmail,"<stats>+250 Health<br>+80 Armor</stats><br><br><unique>UNIQUE Passive - Thorns:</unique> Upon being hit by a basic attack, reflects magic damage equal to 10% of your bonus Armor plus 25, inflicting <a href='GrievousWounds'>Grievous Wounds</a> on the attacker for 3 second(s).<br><unique>UNIQUE Passive - Cold Steel:</unique> When hit by basic attacks, reduces the attacker's Attack Speed by 15% for 1 second(s).",Returns damage taken from basic attacks as magic damage,500,1,2900,2030,Health,1,1,0,3,\N,\N,\N,\N,\N,3075.png,item0.png,item,432,432,48,48
3075,Thornmail,"<stats>+250 Health<br>+80 Armor</stats><br><br><unique>UNIQUE Passive - Thorns:</unique> Upon being hit by a basic attack, reflects magic damage equal to 10% of your bonus Armor plus 25, inflicting <a href='GrievousWounds'>Grievous Wounds</a> on the attacker for 3 second(s).<br><unique>UNIQUE Passive - Cold Steel:</unique> When hit by basic attacks, reduces the attacker's Attack Speed by 15% for 1 second(s).",Returns damage taken from basic attacks as magic damage,500,1,2900,2030,Armor,1,1,0,3,\N,\N,\N,\N,\N,3075.png,item0.png,item,432,432,48,48
3075,Thornmail,"<stats>+250 Health<br>+80 Armor</stats><br><br><unique>UNIQUE Passive - Thorns:</unique> Upon being hit by a basic attack, reflects magic damage equal to 10% of your bonus Armor plus 25, inflicting <a href='GrievousWounds'>Grievous Wounds</a> on the attacker for 3 second(s).<br><unique>UNIQUE Passive - Cold Steel:</unique> When hit by basic attacks, reduces the attacker's Attack Speed by 15% for 1 second(s).",Returns damage taken from basic attacks as magic damage,500,1,2900,2030,Slow,1,1,0,3,\N,\N,\N,\N,\N,3075.png,item0.png,item,432,432,48,48
3076,Bramble Vest,"<stats>+35 Armor</stats><br><br><unique>UNIQUE Passive - Thorns:</unique> Upon being hit by a basic attack, reflects magic damage equal to 3 plus 10% of your bonus Armor, inflicting <a href='GrievousWounds'>Grievous Wounds</a> on the attacker for 3 second(s).",Prevents enemies from using Life Steal against you.,400,1,1000,700,Armor,1,1,0,2,\N,\N,\N,\N,\N,3076.png,item1.png,item,0,0,48,48
3077,Tiamat,<stats>+25 Attack Damage<br>+50% Base Health Regen </stats><br><br><unique>UNIQUE Passive - Cleave:</unique> Basic attacks deal 20% to 60% of total Attack Damage as bonus physical damage to enemies near the target on hit (enemies closest to the center take the most damage).<br><active>UNIQUE Active - Crescent:</active> Deals 60% to 100% of total Attack Damage as physical damage to nearby enemy units (enemies closest to the center take the most damage) (10 second cooldown).,Melee attacks hit nearby enemies,475,1,1325,928,HealthRegen,1,1,0,2,\N,\N,\N,\N,\N,3077.png,item1.png,item,48,0,48,48
3077,Tiamat,<stats>+25 Attack Damage<br>+50% Base Health Regen </stats><br><br><unique>UNIQUE Passive - Cleave:</unique> Basic attacks deal 20% to 60% of total Attack Damage as bonus physical damage to enemies near the target on hit (enemies closest to the center take the most damage).<br><active>UNIQUE Active - Crescent:</active> Deals 60% to 100% of total Attack Damage as physical damage to nearby enemy units (enemies closest to the center take the most damage) (10 second cooldown).,Melee attacks hit nearby enemies,475,1,1325,928,Damage,1,1,0,2,\N,\N,\N,\N,\N,3077.png,item1.png,item,48,0,48,48
3077,Tiamat,<stats>+25 Attack Damage<br>+50% Base Health Regen </stats><br><br><unique>UNIQUE Passive - Cleave:</unique> Basic attacks deal 20% to 60% of total Attack Damage as bonus physical damage to enemies near the target on hit (enemies closest to the center take the most damage).<br><active>UNIQUE Active - Crescent:</active> Deals 60% to 100% of total Attack Damage as physical damage to nearby enemy units (enemies closest to the center take the most damage) (10 second cooldown).,Melee attacks hit nearby enemies,475,1,1325,928,Active,1,1,0,2,\N,\N,\N,\N,\N,3077.png,item1.png,item,48,0,48,48
3078,Trinity Force,"<stats>+250 Health<br><mana>+250 Mana</mana><br>+25 Attack Damage<br>+40% Attack Speed<br>+20% Cooldown Reduction<br>+5% Movement Speed</stats><br><br><unique>UNIQUE Passive - Rage:</unique> Basic attacks grant 20 Movement Speed for 2 seconds. Kills grant 60 Movement Speed instead. This Movement Speed bonus is halved for ranged champions.<br><unique>UNIQUE Passive - Spellblade:</unique> After using an ability, the next basic attack deals bonus physical damage equal to 200% of base Attack Damage on hit (1.5 second cooldown).",Tons of Damage,333,1,3733,2613,Health,1,1,0,3,\N,\N,\N,\N,\N,3078.png,item1.png,item,96,0,48,48
3078,Trinity Force,"<stats>+250 Health<br><mana>+250 Mana</mana><br>+25 Attack Damage<br>+40% Attack Speed<br>+20% Cooldown Reduction<br>+5% Movement Speed</stats><br><br><unique>UNIQUE Passive - Rage:</unique> Basic attacks grant 20 Movement Speed for 2 seconds. Kills grant 60 Movement Speed instead. This Movement Speed bonus is halved for ranged champions.<br><unique>UNIQUE Passive - Spellblade:</unique> After using an ability, the next basic attack deals bonus physical damage equal to 200% of base Attack Damage on hit (1.5 second cooldown).",Tons of Damage,333,1,3733,2613,Damage,1,1,0,3,\N,\N,\N,\N,\N,3078.png,item1.png,item,96,0,48,48
3078,Trinity Force,"<stats>+250 Health<br><mana>+250 Mana</mana><br>+25 Attack Damage<br>+40% Attack Speed<br>+20% Cooldown Reduction<br>+5% Movement Speed</stats><br><br><unique>UNIQUE Passive - Rage:</unique> Basic attacks grant 20 Movement Speed for 2 seconds. Kills grant 60 Movement Speed instead. This Movement Speed bonus is halved for ranged champions.<br><unique>UNIQUE Passive - Spellblade:</unique> After using an ability, the next basic attack deals bonus physical damage equal to 200% of base Attack Damage on hit (1.5 second cooldown).",Tons of Damage,333,1,3733,2613,AttackSpeed,1,1,0,3,\N,\N,\N,\N,\N,3078.png,item1.png,item,96,0,48,48
3078,Trinity Force,"<stats>+250 Health<br><mana>+250 Mana</mana><br>+25 Attack Damage<br>+40% Attack Speed<br>+20% Cooldown Reduction<br>+5% Movement Speed</stats><br><br><unique>UNIQUE Passive - Rage:</unique> Basic attacks grant 20 Movement Speed for 2 seconds. Kills grant 60 Movement Speed instead. This Movement Speed bonus is halved for ranged champions.<br><unique>UNIQUE Passive - Spellblade:</unique> After using an ability, the next basic attack deals bonus physical damage equal to 200% of base Attack Damage on hit (1.5 second cooldown).",Tons of Damage,333,1,3733,2613,Mana,1,1,0,3,\N,\N,\N,\N,\N,3078.png,item1.png,item,96,0,48,48
3078,Trinity Force,"<stats>+250 Health<br><mana>+250 Mana</mana><br>+25 Attack Damage<br>+40% Attack Speed<br>+20% Cooldown Reduction<br>+5% Movement Speed</stats><br><br><unique>UNIQUE Passive - Rage:</unique> Basic attacks grant 20 Movement Speed for 2 seconds. Kills grant 60 Movement Speed instead. This Movement Speed bonus is halved for ranged champions.<br><unique>UNIQUE Passive - Spellblade:</unique> After using an ability, the next basic attack deals bonus physical damage equal to 200% of base Attack Damage on hit (1.5 second cooldown).",Tons of Damage,333,1,3733,2613,CooldownReduction,1,1,0,3,\N,\N,\N,\N,\N,3078.png,item1.png,item,96,0,48,48
3078,Trinity Force,"<stats>+250 Health<br><mana>+250 Mana</mana><br>+25 Attack Damage<br>+40% Attack Speed<br>+20% Cooldown Reduction<br>+5% Movement Speed</stats><br><br><unique>UNIQUE Passive - Rage:</unique> Basic attacks grant 20 Movement Speed for 2 seconds. Kills grant 60 Movement Speed instead. This Movement Speed bonus is halved for ranged champions.<br><unique>UNIQUE Passive - Spellblade:</unique> After using an ability, the next basic attack deals bonus physical damage equal to 200% of base Attack Damage on hit (1.5 second cooldown).",Tons of Damage,333,1,3733,2613,OnHit,1,1,0,3,\N,\N,\N,\N,\N,3078.png,item1.png,item,96,0,48,48
3078,Trinity Force,"<stats>+250 Health<br><mana>+250 Mana</mana><br>+25 Attack Damage<br>+40% Attack Speed<br>+20% Cooldown Reduction<br>+5% Movement Speed</stats><br><br><unique>UNIQUE Passive - Rage:</unique> Basic attacks grant 20 Movement Speed for 2 seconds. Kills grant 60 Movement Speed instead. This Movement Speed bonus is halved for ranged champions.<br><unique>UNIQUE Passive - Spellblade:</unique> After using an ability, the next basic attack deals bonus physical damage equal to 200% of base Attack Damage on hit (1.5 second cooldown).",Tons of Damage,333,1,3733,2613,NonbootsMovement,1,1,0,3,\N,\N,\N,\N,\N,3078.png,item1.png,item,96,0,48,48
3082,Warden's Mail,"<stats>+40 Armor</stats><br><br><unique>UNIQUE Passive - Cold Steel:</unique> When hit by basic attacks, reduces the attacker's Attack Speed by 15% for 1 seconds.",Slows Attack Speed of enemy champions when receiving basic attacks,400,1,1000,700,Armor,1,1,0,2,\N,\N,\N,\N,\N,3082.png,item1.png,item,144,0,48,48
3082,Warden's Mail,"<stats>+40 Armor</stats><br><br><unique>UNIQUE Passive - Cold Steel:</unique> When hit by basic attacks, reduces the attacker's Attack Speed by 15% for 1 seconds.",Slows Attack Speed of enemy champions when receiving basic attacks,400,1,1000,700,Slow,1,1,0,2,\N,\N,\N,\N,\N,3082.png,item1.png,item,144,0,48,48
3083,Warmog's Armor,<stats>+800 Health<br>+200% Base Health Regen </stats><br><br><unique>UNIQUE Passive:</unique> +10% Cooldown Reduction<br><unique>UNIQUE Passive:</unique> Grants <unlockedPassive>Warmog's Heart</unlockedPassive> if you have at least 3000 maximum Health.<br><br><unlockedPassive>Warmog's Heart:</unlockedPassive> Restores 25% of maximum Health every 5 seconds if damage hasn't been taken within 6 seconds (3 seconds for damage from minions and monsters).,Grants massive Health and Health Regen,400,1,2850,1995,Health,1,1,0,3,\N,\N,\N,\N,\N,3083.png,item1.png,item,192,0,48,48
3083,Warmog's Armor,<stats>+800 Health<br>+200% Base Health Regen </stats><br><br><unique>UNIQUE Passive:</unique> +10% Cooldown Reduction<br><unique>UNIQUE Passive:</unique> Grants <unlockedPassive>Warmog's Heart</unlockedPassive> if you have at least 3000 maximum Health.<br><br><unlockedPassive>Warmog's Heart:</unlockedPassive> Restores 25% of maximum Health every 5 seconds if damage hasn't been taken within 6 seconds (3 seconds for damage from minions and monsters).,Grants massive Health and Health Regen,400,1,2850,1995,HealthRegen,1,1,0,3,\N,\N,\N,\N,\N,3083.png,item1.png,item,192,0,48,48
3083,Warmog's Armor,<stats>+800 Health<br>+200% Base Health Regen </stats><br><br><unique>UNIQUE Passive:</unique> +10% Cooldown Reduction<br><unique>UNIQUE Passive:</unique> Grants <unlockedPassive>Warmog's Heart</unlockedPassive> if you have at least 3000 maximum Health.<br><br><unlockedPassive>Warmog's Heart:</unlockedPassive> Restores 25% of maximum Health every 5 seconds if damage hasn't been taken within 6 seconds (3 seconds for damage from minions and monsters).,Grants massive Health and Health Regen,400,1,2850,1995,CooldownReduction,1,1,0,3,\N,\N,\N,\N,\N,3083.png,item1.png,item,192,0,48,48
3084,Overlord's Bloodmail,"<stats>+800 Health<br>+100% Base Health Regen </stats><br><br><unique>UNIQUE Passive:</unique> Upon champion kill or assist, restores 300 Health over 5 seconds.",Restores Health on kill or assist,900,1,2550,1785,Health,0,0,0,3,\N,\N,\N,\N,\N,3084.png,item1.png,item,240,0,48,48
3084,Overlord's Bloodmail,"<stats>+800 Health<br>+100% Base Health Regen </stats><br><br><unique>UNIQUE Passive:</unique> Upon champion kill or assist, restores 300 Health over 5 seconds.",Restores Health on kill or assist,900,1,2550,1785,HealthRegen,0,0,0,3,\N,\N,\N,\N,\N,3084.png,item1.png,item,240,0,48,48
3085,Runaan's Hurricane,"<stats>+40% Attack Speed<br>+25% Critical Strike Chance<br>+9% Movement Speed</stats><br><br><unique>UNIQUE Passive - Wind's Fury:</unique> When basic attacking, bolts are fired at up to 2 enemies near the target, each dealing (40% of Attack Damage) physical damage. Bolts can critically strike and apply on hit effects.",Ranged attacks fire two bolts at nearby enemies,600,1,2600,1820,CriticalStrike,1,1,0,3,\N,\N,\N,\N,\N,3085.png,item1.png,item,288,0,48,48
3085,Runaan's Hurricane,"<stats>+40% Attack Speed<br>+25% Critical Strike Chance<br>+9% Movement Speed</stats><br><br><unique>UNIQUE Passive - Wind's Fury:</unique> When basic attacking, bolts are fired at up to 2 enemies near the target, each dealing (40% of Attack Damage) physical damage. Bolts can critically strike and apply on hit effects.",Ranged attacks fire two bolts at nearby enemies,600,1,2600,1820,AttackSpeed,1,1,0,3,\N,\N,\N,\N,\N,3085.png,item1.png,item,288,0,48,48
3085,Runaan's Hurricane,"<stats>+40% Attack Speed<br>+25% Critical Strike Chance<br>+9% Movement Speed</stats><br><br><unique>UNIQUE Passive - Wind's Fury:</unique> When basic attacking, bolts are fired at up to 2 enemies near the target, each dealing (40% of Attack Damage) physical damage. Bolts can critically strike and apply on hit effects.",Ranged attacks fire two bolts at nearby enemies,600,1,2600,1820,OnHit,1,1,0,3,\N,\N,\N,\N,\N,3085.png,item1.png,item,288,0,48,48
3085,Runaan's Hurricane,"<stats>+40% Attack Speed<br>+25% Critical Strike Chance<br>+9% Movement Speed</stats><br><br><unique>UNIQUE Passive - Wind's Fury:</unique> When basic attacking, bolts are fired at up to 2 enemies near the target, each dealing (40% of Attack Damage) physical damage. Bolts can critically strike and apply on hit effects.",Ranged attacks fire two bolts at nearby enemies,600,1,2600,1820,NonbootsMovement,1,1,0,3,\N,\N,\N,\N,\N,3085.png,item1.png,item,288,0,48,48
3086,Zeal,<stats>+12% Attack Speed<br>+25% Critical Strike Chance</stats><br><br><unique>UNIQUE Passive:</unique> +7% Movement Speed,"Slight bonuses to Critical Strike Chance, Movement Speed and Attack Speed",300,1,1400,980,AttackSpeed,1,1,0,2,\N,\N,\N,\N,\N,3086.png,item1.png,item,336,0,48,48
3086,Zeal,<stats>+12% Attack Speed<br>+25% Critical Strike Chance</stats><br><br><unique>UNIQUE Passive:</unique> +7% Movement Speed,"Slight bonuses to Critical Strike Chance, Movement Speed and Attack Speed",300,1,1400,980,CriticalStrike,1,1,0,2,\N,\N,\N,\N,\N,3086.png,item1.png,item,336,0,48,48
3086,Zeal,<stats>+12% Attack Speed<br>+25% Critical Strike Chance</stats><br><br><unique>UNIQUE Passive:</unique> +7% Movement Speed,"Slight bonuses to Critical Strike Chance, Movement Speed and Attack Speed",300,1,1400,980,NonbootsMovement,1,1,0,2,\N,\N,\N,\N,\N,3086.png,item1.png,item,336,0,48,48
3087,Statikk Shiv,<stats>+40% Attack Speed<br>+25% Critical Strike Chance<br>+7% Movement Speed</stats><br><br><unique>UNIQUE Passive - Energized:</unique> Moving and attacking will make an attack <a href='Energized'>Energized</a>. <br><unique>UNIQUE Passive - Electroshock:</unique> Energized attacks gain <magicDamage>120 bonus magic damage</magicDamage>. Energized effects chain to 7 targets.,Movement builds charges that release chain lightning on basic attack,500,1,2600,1820,AttackSpeed,1,1,0,3,\N,\N,\N,\N,\N,3087.png,item1.png,item,384,0,48,48
3087,Statikk Shiv,<stats>+40% Attack Speed<br>+25% Critical Strike Chance<br>+7% Movement Speed</stats><br><br><unique>UNIQUE Passive - Energized:</unique> Moving and attacking will make an attack <a href='Energized'>Energized</a>. <br><unique>UNIQUE Passive - Electroshock:</unique> Energized attacks gain <magicDamage>120 bonus magic damage</magicDamage>. Energized effects chain to 7 targets.,Movement builds charges that release chain lightning on basic attack,500,1,2600,1820,CriticalStrike,1,1,0,3,\N,\N,\N,\N,\N,3087.png,item1.png,item,384,0,48,48
3087,Statikk Shiv,<stats>+40% Attack Speed<br>+25% Critical Strike Chance<br>+7% Movement Speed</stats><br><br><unique>UNIQUE Passive - Energized:</unique> Moving and attacking will make an attack <a href='Energized'>Energized</a>. <br><unique>UNIQUE Passive - Electroshock:</unique> Energized attacks gain <magicDamage>120 bonus magic damage</magicDamage>. Energized effects chain to 7 targets.,Movement builds charges that release chain lightning on basic attack,500,1,2600,1820,NonbootsMovement,1,1,0,3,\N,\N,\N,\N,\N,3087.png,item1.png,item,384,0,48,48
3087,Statikk Shiv,<stats>+40% Attack Speed<br>+25% Critical Strike Chance<br>+7% Movement Speed</stats><br><br><unique>UNIQUE Passive - Energized:</unique> Moving and attacking will make an attack <a href='Energized'>Energized</a>. <br><unique>UNIQUE Passive - Electroshock:</unique> Energized attacks gain <magicDamage>120 bonus magic damage</magicDamage>. Energized effects chain to 7 targets.,Movement builds charges that release chain lightning on basic attack,500,1,2600,1820,OnHit,1,1,0,3,\N,\N,\N,\N,\N,3087.png,item1.png,item,384,0,48,48
3089,Rabadon's Deathcap,<stats>+120 Ability Power  </stats><br><br><unique>UNIQUE Passive:</unique> Increases Ability Power by 40%.,Massively increases Ability Power,1100,1,3600,2520,SpellDamage,1,1,0,2,\N,\N,\N,\N,\N,3089.png,item1.png,item,432,0,48,48
3091,Wit's End,"<stats>+50% Attack Speed<br>+50 Magic Resist<br>+5% Movement Speed</stats><br><br><unique>UNIQUE Passive - At Wit's End:</unique> Deal <scaleLevel>15 - 80</scaleLevel> magic damage on hit. While below half health, heal for 33% of this effect's damage dealt - increased to 100% for Melee Champions.",Resist magic damage and claw your way back to life.,880,1,2900,2030,SpellBlock,1,1,0,3,\N,\N,\N,\N,\N,3091.png,item1.png,item,0,48,48,48
